2025-09-16 15:28:15 | INFO     | app.main:startup_event:114 - Starting Knowledge Base API v1.0.0
2025-09-17 17:33:55 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:33:55 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.004s
2025-09-17 17:33:58 | INFO     | app.main:log_requests:45 - Request started: POST /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:33:58 | INFO     | app.services.storage:upload_file:88 - File uploaded successfully: kb_24/2025/09/17/4173adb871df29097aa8666c024135af.pdf
2025-09-17 17:33:58 | INFO     | app.api.v1.endpoints.knowledge_bases:upload_file:405 - Uploaded file cesi.pdf to knowledge base 24
2025-09-17 17:33:58 | INFO     | app.main:log_requests:56 - Request completed: POST /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.073s
2025-09-17 17:33:58 | INFO     | app.services.text_splitter:create_chunks:255 - Created 1 chunks from text of length 73
2025-09-17 17:33:59 | INFO     | app.services.bailian_client:create_embeddings:91 - Created embeddings for 1 texts using model text-embedding-v4
2025-09-17 17:33:59 | DEBUG    | app.services.vector_store:add_documents:242 - First document chunk_id: None, type: None
2025-09-17 17:33:59 | INFO     | app.services.vector_store:add_documents:258 - Added batch 1: 1 documents
2025-09-17 17:33:59 | INFO     | app.services.vector_store:add_documents:260 - Added 1 documents to collection kb_91108203
2025-09-17 17:33:59 | INFO     | app.api.v1.endpoints.knowledge_bases:process_uploaded_file:311 - Successfully processed and vectorized file cesi.pdf
2025-09-17 17:33:59 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:33:59 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.007s
2025-09-17 17:34:16 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 17:34:16 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.010s
2025-09-17 17:35:35 | INFO     | app.main:log_requests:45 - Request started: POST /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:35:35 | INFO     | app.services.storage:upload_file:88 - File uploaded successfully: kb_24/2025/09/17/cb2882490ac6b9905c47dfe4525aeab0.docx
2025-09-17 17:35:35 | INFO     | app.api.v1.endpoints.knowledge_bases:upload_file:405 - Uploaded file 排污许可证申请表 (玻璃制造）.docx to knowledge base 24
2025-09-17 17:35:35 | INFO     | app.main:log_requests:56 - Request completed: POST /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.051s
2025-09-17 17:35:35 | INFO     | app.services.text_splitter:create_chunks:255 - Created 17 chunks from text of length 12589
2025-09-17 17:35:36 | ERROR    | app.services.bailian_client:create_embeddings:100 - HTTP error creating embeddings: 400 - {"error":{"code":"InvalidParameter","param":null,"message":"<400> InternalError.Algo.InvalidParameter: Value error, batch size is invalid, it should not be larger than 10.: input.contents","type":"InvalidParameter"},"id":"98a7d2ab-3ebf-4fed-98dd-97e02487a4c0","request_id":"98a7d2ab-3ebf-4fed-98dd-97e02487a4c0"}
2025-09-17 17:35:42 | ERROR    | app.services.bailian_client:create_embeddings:100 - HTTP error creating embeddings: 400 - {"error":{"code":"InvalidParameter","param":null,"message":"<400> InternalError.Algo.InvalidParameter: Value error, batch size is invalid, it should not be larger than 10.: input.contents","type":"InvalidParameter"},"id":"8c20fb0f-6f2e-4d23-b9ad-cc50b1725e29","request_id":"8c20fb0f-6f2e-4d23-b9ad-cc50b1725e29"}
2025-09-17 17:35:47 | ERROR    | app.services.bailian_client:create_embeddings:100 - HTTP error creating embeddings: 400 - {"error":{"code":"InvalidParameter","param":null,"message":"<400> InternalError.Algo.InvalidParameter: Value error, batch size is invalid, it should not be larger than 10.: input.contents","type":"InvalidParameter"},"id":"a16f5948-d323-482d-8d34-f88b261ca56f","request_id":"a16f5948-d323-482d-8d34-f88b261ca56f"}
2025-09-17 17:35:47 | ERROR    | app.services.vector_store:add_documents:231 - Failed to generate embeddings for batch: RetryError[<Future at 0x158d0306da0 state=finished raised HTTPStatusError>]
2025-09-17 17:35:47 | DEBUG    | app.services.vector_store:add_documents:242 - First document chunk_id: None, type: None
2025-09-17 17:35:47 | ERROR    | app.services.vector_store:add_documents:253 - Failed to add batch to collection: list index out of range in add.
2025-09-17 17:35:47 | DEBUG    | app.services.vector_store:add_documents:255 - Problematic metadata: {'chunk_index': 0, 'source_file': '排污许可证申请表 (玻璃制造）.docx', 'file_type': 'docx', 'content_type': 'text', 'created_at': '2025-09-17T17:35:35.430947', 'processor_type': 'DocxProcessor', 'chunk_method': 'recursive', 'total_chunks': 17, 'chunk_position': 1, 'word_count': 2, 'char_count': 884, 'line_count': 1}
2025-09-17 17:35:47 | ERROR    | app.services.vector_store:add_documents:264 - Failed to add documents to collection kb_91108203: list index out of range in add.
2025-09-17 17:35:47 | ERROR    | app.api.v1.endpoints.knowledge_bases:process_uploaded_file:316 - Error processing file 77: list index out of range in add.
2025-09-17 17:35:47 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:35:47 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.002s
2025-09-17 17:36:02 | INFO     | app.main:log_requests:45 - Request started: POST /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:36:02 | INFO     | app.services.storage:upload_file:88 - File uploaded successfully: kb_24/2025/09/17/9f9b88853096546f530374cfd7ead8d3.docx
2025-09-17 17:36:02 | INFO     | app.api.v1.endpoints.knowledge_bases:upload_file:405 - Uploaded file Chatflow工作总结.docx to knowledge base 24
2025-09-17 17:36:02 | INFO     | app.main:log_requests:56 - Request completed: POST /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.181s
2025-09-17 17:36:02 | INFO     | app.services.text_splitter:create_chunks:255 - Created 2 chunks from text of length 1657
2025-09-17 17:36:03 | INFO     | app.services.bailian_client:create_embeddings:91 - Created embeddings for 2 texts using model text-embedding-v4
2025-09-17 17:36:03 | DEBUG    | app.services.vector_store:add_documents:242 - First document chunk_id: None, type: None
2025-09-17 17:36:03 | INFO     | app.services.vector_store:add_documents:258 - Added batch 1: 2 documents
2025-09-17 17:36:03 | INFO     | app.services.vector_store:add_documents:260 - Added 2 documents to collection kb_91108203
2025-09-17 17:36:03 | INFO     | app.api.v1.endpoints.knowledge_bases:process_uploaded_file:311 - Successfully processed and vectorized file Chatflow工作总结.docx
2025-09-17 17:36:03 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/24/files - Client: 127.0.0.1
2025-09-17 17:36:03 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/24/files - Status: 200 - Time: 0.009s
2025-09-17 17:36:27 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/17 - Client: 127.0.0.1
2025-09-17 17:36:27 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/17 - Status: 200 - Time: 0.001s
2025-09-17 17:36:27 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/17 - Client: 127.0.0.1
2025-09-17 17:36:27 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_5271d6d3 got: Collection [kb_5271d6d3] does not exists (ignored if not found)
2025-09-17 17:36:27 | INFO     | app.services.vector_store:delete_knowledge_base_collection:291 - Deleted Chroma collection (if exists): kb_5271d6d3
2025-09-17 17:36:27 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:182 - Error deleting knowledge base 17: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 17:36:27 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 17:36:27 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/17 - Status: 500 - Time: 0.029s
2025-09-17 17:44:03 | INFO     | app.main:shutdown_event:121 - Shutting down Knowledge Base API
2025-09-17 18:09:47 | INFO     | app.main:startup_event:114 - Starting Knowledge Base API v1.0.0
2025-09-17 18:09:47 | INFO     | app.main:startup_event:115 - Debug mode: True
2025-09-17 18:09:47 | INFO     | app.main:startup_event:116 - Database URL: localhost:5432/knowledge_base
2025-09-17 18:09:55 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:09:55 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.066s
2025-09-17 18:09:55 | INFO     | app.main:shutdown_event:121 - Shutting down Knowledge Base API
2025-09-17 18:09:59 | INFO     | app.main:startup_event:114 - Starting Knowledge Base API v1.0.0
2025-09-17 18:09:59 | INFO     | app.main:startup_event:115 - Debug mode: True
2025-09-17 18:09:59 | INFO     | app.main:startup_event:116 - Database URL: localhost:5432/knowledge_base
2025-09-17 18:09:59 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/24 - Client: 127.0.0.1
2025-09-17 18:09:59 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/24 - Status: 200 - Time: 0.000s
2025-09-17 18:09:59 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/24 - Client: 127.0.0.1
2025-09-17 18:09:59 | INFO     | app.services.vector_store:delete_collection:159 - Deleted Chroma collection: kb_91108203
2025-09-17 18:09:59 | INFO     | app.services.vector_store:delete_knowledge_base_collection:307 - Deleted Chroma collection (if exists): kb_91108203
2025-09-17 18:09:59 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:182 - Error deleting knowledge base 24: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:09:59 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:09:59 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/24 - Status: 500 - Time: 0.093s
2025-09-17 18:10:02 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:10:02 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.045s
2025-09-17 18:10:06 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/16 - Client: 127.0.0.1
2025-09-17 18:10:06 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/16 - Status: 200 - Time: 0.001s
2025-09-17 18:10:06 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/16 - Client: 127.0.0.1
2025-09-17 18:10:06 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_5fef7922 got: Collection [kb_5fef7922] does not exists (ignored if not found)
2025-09-17 18:10:06 | INFO     | app.services.vector_store:delete_knowledge_base_collection:307 - Deleted Chroma collection (if exists): kb_5fef7922
2025-09-17 18:10:06 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:182 - Error deleting knowledge base 16: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:10:06 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:10:06 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/16 - Status: 500 - Time: 0.054s
2025-09-17 18:10:21 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:10:21 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/chat/conversations/8 - Client: 127.0.0.1
2025-09-17 18:10:21 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.162s
2025-09-17 18:10:21 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/chat/conversations/8 - Status: 200 - Time: 0.162s
2025-09-17 18:10:26 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:10:26 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.001s
2025-09-17 18:10:26 | INFO     | app.main:log_requests:45 - Request started: POST /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:10:26 | INFO     | app.services.storage:upload_file:88 - File uploaded successfully: kb_8/2025/09/17/cb2882490ac6b9905c47dfe4525aeab0.docx
2025-09-17 18:10:26 | INFO     | app.api.v1.endpoints.knowledge_bases:upload_file:405 - Uploaded file 排污许可证申请表 (玻璃制造）.docx to knowledge base 8
2025-09-17 18:10:26 | INFO     | app.main:log_requests:56 - Request completed: POST /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.096s
2025-09-17 18:10:26 | INFO     | app.services.text_splitter:create_chunks:255 - Created 17 chunks from text of length 12589
2025-09-17 18:10:28 | INFO     | app.services.bailian_client:create_embeddings:91 - Created embeddings for 10 texts using model text-embedding-v4
2025-09-17 18:10:30 | INFO     | app.services.bailian_client:create_embeddings:91 - Created embeddings for 7 texts using model text-embedding-v4
2025-09-17 18:10:30 | DEBUG    | app.services.vector_store:add_documents:258 - First document chunk_id: None, type: None
2025-09-17 18:10:30 | INFO     | app.services.vector_store:add_documents:274 - Added batch 1: 17 documents
2025-09-17 18:10:30 | INFO     | app.services.vector_store:add_documents:276 - Added 17 documents to collection kb_f44201d5
2025-09-17 18:10:30 | INFO     | app.api.v1.endpoints.knowledge_bases:process_uploaded_file:311 - Successfully processed and vectorized file 排污许可证申请表 (玻璃制造）.docx
2025-09-17 18:10:30 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:10:30 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.011s
2025-09-17 18:11:02 | INFO     | app.main:log_requests:45 - Request started: POST /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:11:02 | INFO     | app.services.storage:upload_file:88 - File uploaded successfully: kb_8/2025/09/17/f2a7df2768f1daa527aee8f806981e2a.docx
2025-09-17 18:11:02 | INFO     | app.api.v1.endpoints.knowledge_bases:upload_file:405 - Uploaded file 环评名录查询使用教程.docx to knowledge base 8
2025-09-17 18:11:02 | INFO     | app.main:log_requests:56 - Request completed: POST /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.140s
2025-09-17 18:11:02 | INFO     | app.services.text_splitter:create_chunks:255 - Created 1 chunks from text of length 265
2025-09-17 18:11:03 | INFO     | app.services.bailian_client:create_embeddings:91 - Created embeddings for 1 texts using model text-embedding-v4
2025-09-17 18:11:03 | DEBUG    | app.services.vector_store:add_documents:258 - First document chunk_id: None, type: None
2025-09-17 18:11:03 | INFO     | app.services.vector_store:add_documents:274 - Added batch 1: 1 documents
2025-09-17 18:11:03 | INFO     | app.services.vector_store:add_documents:276 - Added 1 documents to collection kb_f44201d5
2025-09-17 18:11:03 | INFO     | app.api.v1.endpoints.knowledge_bases:process_uploaded_file:311 - Successfully processed and vectorized file 环评名录查询使用教程.docx
2025-09-17 18:11:03 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:11:03 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.017s
2025-09-17 18:11:18 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/9 - Client: 127.0.0.1
2025-09-17 18:11:18 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/9 - Status: 200 - Time: 0.004s
2025-09-17 18:11:18 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/9 - Client: 127.0.0.1
2025-09-17 18:11:18 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_015f09fc got: Collection [kb_015f09fc] does not exists (ignored if not found)
2025-09-17 18:11:18 | INFO     | app.services.vector_store:delete_knowledge_base_collection:307 - Deleted Chroma collection (if exists): kb_015f09fc
2025-09-17 18:11:18 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:182 - Error deleting knowledge base 9: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:11:18 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:11:18 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/9 - Status: 500 - Time: 0.037s
2025-09-17 18:17:39 | INFO     | app.main:shutdown_event:121 - Shutting down Knowledge Base API
2025-09-17 18:21:54 | INFO     | app.main:startup_event:114 - Starting Knowledge Base API v1.0.0
2025-09-17 18:21:54 | INFO     | app.main:startup_event:115 - Debug mode: True
2025-09-17 18:21:54 | INFO     | app.main:startup_event:116 - Database URL: localhost:5432/knowledge_base
2025-09-17 18:21:56 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:21:57 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.070s
2025-09-17 18:22:00 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/15 - Client: 127.0.0.1
2025-09-17 18:22:00 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/15 - Status: 200 - Time: 0.002s
2025-09-17 18:22:00 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/15 - Client: 127.0.0.1
2025-09-17 18:22:00 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_de4ba467 got: Collection [kb_de4ba467] does not exists (ignored if not found)
2025-09-17 18:22:00 | INFO     | app.services.vector_store:delete_knowledge_base_collection:308 - Deleted Chroma collection (if exists): kb_de4ba467
2025-09-17 18:22:00 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:177 - Error deleting knowledge base 15: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:22:00 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:22:00 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/15 - Status: 500 - Time: 0.042s
2025-09-17 18:22:04 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:22:04 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.059s
2025-09-17 18:22:06 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/14 - Client: 127.0.0.1
2025-09-17 18:22:06 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/14 - Status: 200 - Time: 0.000s
2025-09-17 18:22:06 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/14 - Client: 127.0.0.1
2025-09-17 18:22:06 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_3881b2da got: Collection [kb_3881b2da] does not exists (ignored if not found)
2025-09-17 18:22:06 | INFO     | app.services.vector_store:delete_knowledge_base_collection:308 - Deleted Chroma collection (if exists): kb_3881b2da
2025-09-17 18:22:06 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:177 - Error deleting knowledge base 14: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:22:06 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:22:06 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/14 - Status: 500 - Time: 0.042s
2025-09-17 18:22:08 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:22:08 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.068s
2025-09-17 18:22:11 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/13 - Client: 127.0.0.1
2025-09-17 18:22:11 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/13 - Status: 200 - Time: 0.000s
2025-09-17 18:22:11 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/13 - Client: 127.0.0.1
2025-09-17 18:22:11 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_e0732690 got: Collection [kb_e0732690] does not exists (ignored if not found)
2025-09-17 18:22:11 | INFO     | app.services.vector_store:delete_knowledge_base_collection:308 - Deleted Chroma collection (if exists): kb_e0732690
2025-09-17 18:22:11 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:177 - Error deleting knowledge base 13: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:22:11 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:22:11 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/13 - Status: 500 - Time: 0.104s
2025-09-17 18:22:13 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/13 - Client: 127.0.0.1
2025-09-17 18:22:13 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_e0732690 got: Collection [kb_e0732690] does not exists (ignored if not found)
2025-09-17 18:22:13 | INFO     | app.services.vector_store:delete_knowledge_base_collection:308 - Deleted Chroma collection (if exists): kb_e0732690
2025-09-17 18:22:13 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:177 - Error deleting knowledge base 13: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:22:13 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:22:13 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/13 - Status: 500 - Time: 0.075s
2025-09-17 18:22:16 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:22:16 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.057s
2025-09-17 18:22:19 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/10 - Client: 127.0.0.1
2025-09-17 18:22:19 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/10 - Status: 200 - Time: 0.001s
2025-09-17 18:22:19 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/10 - Client: 127.0.0.1
2025-09-17 18:22:19 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_79caebac got: Collection [kb_79caebac] does not exists (ignored if not found)
2025-09-17 18:22:19 | INFO     | app.services.vector_store:delete_knowledge_base_collection:308 - Deleted Chroma collection (if exists): kb_79caebac
2025-09-17 18:22:19 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:177 - Error deleting knowledge base 10: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:22:19 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:22:19 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/10 - Status: 500 - Time: 0.033s
2025-09-17 18:22:20 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/ - Client: 127.0.0.1
2025-09-17 18:22:20 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/ - Status: 200 - Time: 0.044s
2025-09-17 18:22:26 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/12 - Client: 127.0.0.1
2025-09-17 18:22:26 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/12 - Status: 200 - Time: 0.000s
2025-09-17 18:22:26 | INFO     | app.main:log_requests:45 - Request started: DELETE /api/v1/knowledge-bases/12 - Client: 127.0.0.1
2025-09-17 18:22:26 | WARNING  | app.services.vector_store:delete_collection:163 - Delete collection kb_9fae4e32 got: Collection [kb_9fae4e32] does not exists (ignored if not found)
2025-09-17 18:22:26 | INFO     | app.services.vector_store:delete_knowledge_base_collection:308 - Deleted Chroma collection (if exists): kb_9fae4e32
2025-09-17 18:22:26 | ERROR    | app.api.v1.endpoints.knowledge_bases:delete_knowledge_base:177 - Error deleting knowledge base 12: greenlet_spawn has not been called; can't call await_only() here. Was IO attempted in an unexpected place? (Background on this error at: https://sqlalche.me/e/20/xd2s)
2025-09-17 18:22:26 | ERROR    | app.main:http_exception_handler:68 - HTTP error: 500 - Failed to delete knowledge base
2025-09-17 18:22:26 | INFO     | app.main:log_requests:56 - Request completed: DELETE /api/v1/knowledge-bases/12 - Status: 500 - Time: 0.042s
2025-09-17 18:22:56 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:22:56 | INFO     | app.main:log_requests:45 - Request started: GET /api/v1/chat/conversations/8 - Client: 127.0.0.1
2025-09-17 18:22:56 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.093s
2025-09-17 18:22:56 | INFO     | app.main:log_requests:56 - Request completed: GET /api/v1/chat/conversations/8 - Status: 200 - Time: 0.093s
2025-09-17 18:23:05 | INFO     | app.main:log_requests:45 - Request started: OPTIONS /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:23:05 | INFO     | app.main:log_requests:56 - Request completed: OPTIONS /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.001s
2025-09-17 18:23:05 | INFO     | app.main:log_requests:45 - Request started: POST /api/v1/knowledge-bases/8/files - Client: 127.0.0.1
2025-09-17 18:23:05 | INFO     | app.services.storage:upload_file:88 - File uploaded successfully: kb_8/2025/09/17/cb2882490ac6b9905c47dfe4525aeab0.docx
2025-09-17 18:23:05 | INFO     | app.api.v1.endpoints.knowledge_bases:upload_file:407 - Uploaded file 排污许可证申请表 (玻璃制造）.docx to knowledge base 8
2025-09-17 18:23:05 | INFO     | app.main:log_requests:56 - Request completed: POST /api/v1/knowledge-bases/8/files - Status: 200 - Time: 0.073s
2025-09-17 18:23:05 | INFO     | app.services.text_splitter:create_chunks:255 - Created 17 chunks from text of length 12589
2025-09-17 18:23:07 | INFO     | app.services.bailian_client:create_embeddings:91 - Created embeddings for 10 texts using model text-embedding-v4
